Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2022:Q2,TopPt1,17295081,1856844,1434882,421962,15438237,1376626,228957,376322,376322,0,343802,332504,11298,7462413,174536,502,141498,36651,5264227,32703,141678,139573,59333,19691,0,60548,2105,17153403,131164,
2022:Q2,RemainingTop1,25914789,5362862,4858851,504011,20551927,2445294,730586,864321,864321,0,317558,306133,11426,10600501,408449,21089,793806,439536,3839890,90897,680123,671486,535557,44698,14775,76456,8637,25234666,1176117,
2022:Q2,Next9,55886960,14782190,13214001,1568189,41104770,5558227,1092022,1131687,1131687,0,315380,286456,28924,12007914,532468,1414643,4108065,8771473,5849251,323637,3562906,3551672,3001996,303174,17432,229069,11235,52324053,11796045,
2022:Q2,Next40,48359461,22411972,19282028,3129944,25947490,4680644,592364,591262,591262,0,98567,67302,31266,3607637,653438,879223,3751353,8557560,1833992,701450,7719078,7705177,5686572,1634899,143327,240379,13901,40640384,52444179,
2022:Q2,Bottom50,9521133,7026759,5157238,1869522,2494374,684811,20019,25149,25149,0,3392,2206,1186,200822,138717,34317,524673,323633,237319,301520,5723452,5720290,2823993,2580948,149639,165710,3161,3797681,65552567,
2022:Q3,TopPt1,16952140,1823950,1403688,420262,15128191,1346145,242572,487257,487257,0,311063,299801,11262,7015029,174553,436,132986,37077,5347744,33329,143400,141295,60854,20017,0,60424,2106,16808740,131288,
2022:Q3,RemainingTop1,25273558,5224567,4707568,516999,20048990,2386715,759870,967672,967672,0,320099,308709,11390,10002980,408386,19872,768022,442707,3880053,92614,686432,677795,542306,44070,13434,77985,8637,24587126,1177234,
2022:Q3,Next9,54944627,14409905,12810556,1599349,40534722,5451324,1117518,1329214,1329214,0,288320,259511,28809,11394076,532482,1358932,3962747,8834955,5935563,329591,3637661,3626420,3075013,309498,17668,224241,11240,51306967,11807249,
2022:Q3,Next40,47615771,21902827,18713632,3189195,25712944,4613188,603159,691926,691926,0,89712,58518,31194,3459743,653559,856138,3568118,8619096,1843906,714398,7833306,7819396,5758805,1673411,150098,237082,13910,39782465,52493987,
2022:Q3,Bottom50,9408085,6947134,5034396,1912738,2460951,674699,20762,26494,26494,0,3325,2147,1178,187984,138765,34061,503141,324672,239531,307517,5837537,5834374,2883328,2634080,152222,164745,3163,3570547,65614826,
2022:Q4,TopPt1,17415129,1809772,1384583,425190,15605356,1308016,268284,648623,648623,0,284862,273662,11200,7431709,176834,446,142046,37652,5272801,34083,143425,141491,61974,20490,0,59027,1933,17271704,131595,
2022:Q4,RemainingTop1,25849366,5126609,4607195,519414,20722757,2313226,814692,1090253,1090253,0,320948,309618,11330,10561557,415007,20088,796669,447185,3848447,94686,699971,692397,547482,43663,9920,91331,7574,25149395,1179982,
2022:Q4,Next9,55622737,14156669,12552894,1603775,41466069,5318370,1164321,1591597,1591597,0,266542,237931,28611,11971547,539918,1369930,4122994,8924565,5859498,336787,3654483,3643864,3128659,317079,18179,179946,10618,51968255,11834812,
2022:Q4,Next40,47741181,21515780,18310512,3205268,26225400,4530535,622712,824859,824859,0,82652,51574,31078,3601201,661376,861417,3765476,8706023,1839107,730042,7917147,7903684,5812829,1717752,166657,206446,13463,39824034,52616533,
2022:Q4,Bottom50,9350260,6855439,4930833,1924606,2494821,662291,22150,27338,27338,0,3257,2094,1163,199897,140142,34180,526609,326346,237878,314733,5926821,5923795,2923671,2686765,158022,155338,3026,3423439,65768001,
2023:Q1,TopPt1,18140808,1795480,1370817,424663,16345328,1260875,319712,879387,879387,0,272883,261692,11191,7934445,179832,505,151500,38007,5273447,34736,144863,142860,63033,20806,0,59021,2003,17995945,132029,
2023:Q1,RemainingTop1,26659800,5059659,4534507,525152,21600141,2222304,921957,1228077,1228077,0,321448,310126,11322,11234817,423682,21229,826525,450281,3853340,96480,709126,701141,549584,43263,14791,93503,7985,25950674,1183874,
2023:Q1,Next9,56696040,13979524,12360250,1619274,42716516,5154232,1251289,1933148,1933148,0,256618,228053,28566,12666386,549683,1424027,4290043,8986465,5861597,343027,3693936,3683051,3175277,315917,17561,174296,10884,53002104,11873846,
2023:Q1,Next40,48086437,21271725,18038735,3232991,26814712,4428880,657706,996740,996740,0,79469,48388,31081,3770653,671668,885044,3971349,8766177,1843418,743608,7893709,7880030,5818757,1713787,144683,202802,13679,40192728,52790072,
2023:Q1,Bottom50,9348163,6817092,4873831,1943261,2531070,647024,24852,27044,27044,0,3228,2070,1157,214286,141962,34543,551081,327854,238238,320959,5905040,5901952,2913016,2683639,150781,154516,3088,3443123,65984917,
